Date,Open,High,Low,Close,Adj Close,Volume
2020-08-06,212.339996,216.369995,211.550003,216.350006,208.078766,32656800
2020-08-07,214.850006,215.699997,210.929993,212.479996,204.356674,27820400
2020-08-10,211.669998,211.880005,206.350006,208.25,200.288422,36716500
2020-08-11,207.160004,207.649994,203.139999,203.380005,195.60463,36446500
2020-08-12,205.289993,210.279999,204.75,209.190002,201.192505,28013100
2020-08-13,209.440002,211.350006,208.149994,208.699997,200.721237,22588900
2020-08-14,208.759995,209.589996,207.509995,208.899994,200.913574,17958900
2020-08-17,209.600006,211.190002,208.919998,210.279999,202.240829,20184800
2020-08-18,210.529999,212.360001,209.210007,211.490005,203.404572,21336200
2020-08-19,211.490005,212.100006,209.25,209.699997,202.170502,27627600
2020-08-20,209.539993,215.0,208.910004,214.580002,206.875305,26981500
2020-08-21,213.860001,216.25,212.850006,213.020004,205.371323,36249300
2020-08-24,214.789993,215.520004,212.429993,213.690002,206.017242,25460100
2020-08-25,213.100006,216.610001,213.100006,216.470001,208.697433,23043700
2020-08-26,217.880005,222.089996,217.360001,221.149994,213.209396,39600800
2020-08-27,222.889999,231.149994,219.399994,226.580002,218.444412,57602200
2020-08-28,228.179993,230.639999,226.580002,228.910004,220.690781,26292900
2020-08-31,227.0,228.699997,224.309998,225.529999,217.432129,28774200
2020-09-01,225.509995,227.449997,224.429993,227.270004,219.109665,25725500
2020-09-02,227.970001,232.860001,227.350006,231.649994,223.332367,34080800
2020-09-03,229.270004,229.309998,214.960007,217.300003,209.49762,58400300
2020-09-04,215.100006,218.360001,205.190002,214.25,206.557144,59664100
2020-09-08,206.5,210.029999,202.199997,202.660004,195.383301,52924300
2020-09-09,207.600006,214.839996,206.699997,211.289993,203.70343,45679000
2020-09-10,213.399994,214.740005,204.110001,205.369995,197.995987,35461500
2020-09-11,207.199997,208.630005,201.240005,204.029999,196.704132,33620100
2020-09-14,204.240005,209.199997,204.029999,205.410004,198.034561,30375800
2020-09-15,208.419998,209.779999,206.929993,208.779999,201.283569,21823900
2020-09-16,210.619995,210.649994,204.639999,205.050003,197.687469,26328100
2020-09-17,200.050003,204.330002,199.960007,202.910004,195.624313,34011300
2020-09-18,202.800003,203.649994,196.25,200.389999,193.194839,55225300
2020-09-21,197.190002,202.710007,196.380005,202.539993,195.267609,39839700
2020-09-22,205.059998,208.100006,202.080002,207.419998,199.972382,33517100
2020-09-23,207.899994,208.100006,200.029999,200.589996,193.387604,30803800
2020-09-24,199.850006,205.570007,199.199997,203.190002,195.894241,31202500
2020-09-25,203.550003,209.039993,202.539993,207.820007,200.358047,29437300
2020-09-28,210.880005,212.570007,208.059998,209.440002,201.919846,32004900
2020-09-29,209.350006,210.070007,206.809998,207.259995,199.818115,24221900
2020-09-30,207.729996,211.979996,206.539993,210.330002,202.777924,33829100
2020-10-01,213.490005,213.990005,211.320007,212.460007,204.831436,27158400
2020-10-02,208.0,210.990005,205.539993,206.190002,198.78653,33154800
2020-10-05,207.220001,210.410004,206.979996,210.380005,202.826096,21331600
2020-10-06,208.820007,210.179993,204.820007,205.910004,198.516602,28554300
2020-10-07,207.059998,210.110001,206.720001,209.830002,202.295868,25681100
2020-10-08,210.509995,211.190002,208.320007,210.580002,203.018906,19925800
2020-10-09,211.229996,215.860001,211.229996,215.809998,208.061142,26458000
2020-10-12,218.789993,223.860001,216.809998,221.399994,213.450439,40461400
2020-10-13,222.720001,225.210007,220.429993,222.860001,214.857986,28950800
2020-10-14,223.0,224.220001,219.130005,220.860001,212.929794,23421700
2020-10-15,217.100006,220.360001,216.009995,219.660004,211.772903,22733100
2020-10-16,220.149994,222.289993,219.320007,219.660004,211.772903,26057900
2020-10-19,220.419998,222.300003,213.720001,214.220001,206.528214,27625800
2020-10-20,215.800003,217.369995,213.089996,214.649994,206.942764,22753500
2020-10-21,213.119995,216.919998,213.119995,214.800003,207.087418,22724900
2020-10-22,213.929993,216.059998,211.699997,214.889999,207.174164,22351500
2020-10-23,215.029999,216.279999,213.160004,216.229996,208.466034,18879600
2020-10-26,213.850006,216.339996,208.100006,210.080002,202.536865,37111600
2020-10-27,211.589996,214.669998,210.330002,213.25,205.593033,36700300
2020-10-28,207.669998,208.839996,202.100006,202.679993,195.402588,51195600
2020-10-29,204.070007,207.360001,203.369995,204.720001,197.369324,31432600
2020-10-30,203.5,204.289993,199.619995,202.470001,195.200104,36953700
2020-11-02,204.289993,205.279999,200.119995,202.330002,195.065155,30842200
2020-11-03,203.889999,208.119995,203.119995,206.429993,199.017929,27512000
2020-11-04,214.020004,218.320007,212.419998,216.389999,208.6203,42311800
2020-11-05,222.039993,224.119995,221.149994,223.289993,215.272552,36080100
2020-11-06,222.259995,224.360001,218.029999,223.720001,215.687103,25231900
2020-11-09,224.440002,228.119995,217.880005,218.389999,210.548477,44395000
2020-11-10,214.5,216.5,209.720001,211.009995,203.433502,44045100
2020-11-11,212.389999,218.039993,212.199997,216.550003,208.774582,29440800
2020-11-12,217.210007,219.110001,214.460007,215.440002,207.704422,21593900
2020-11-13,216.360001,217.419998,214.160004,216.509995,208.735977,18621100
2020-11-16,214.869995,217.740005,214.520004,217.229996,209.430115,24953300
2020-11-17,216.100006,217.679993,214.080002,214.460007,206.759628,24154100
2020-11-18,213.649994,215.169998,210.929993,211.080002,204.033737,28372800
2020-11-19,211.380005,213.029999,209.929993,212.419998,205.329025,24792700
2020-11-20,212.199997,213.289993,210.0,210.389999,203.36676,22843100
2020-11-23,210.949997,212.289993,208.160004,210.110001,203.096115,25683500
2020-11-24,209.589996,214.25,208.860001,213.860001,206.720993,33979700
2020-11-25,215.110001,215.289993,212.460007,213.869995,206.730606,21012900
2020-11-27,214.850006,216.270004,214.039993,215.229996,208.045181,14512200
2020-11-30,214.100006,214.759995,210.839996,214.070007,206.923965,33064800
2020-12-01,214.509995,217.320007,213.350006,216.210007,208.992508,30904500
2020-12-02,214.880005,215.470001,212.800003,215.369995,208.180557,23724500
2020-12-03,214.610001,216.380005,213.649994,214.240005,207.088287,25120900
2020-12-04,214.220001,215.380005,213.179993,214.360001,207.204269,24666000
2020-12-07,214.369995,215.539993,212.990005,214.289993,207.136597,24620000
2020-12-08,213.970001,216.949997,212.889999,216.009995,208.799179,23284100
2020-12-09,215.160004,215.229996,211.210007,211.800003,204.729706,32440600
2020-12-10,211.770004,213.080002,210.360001,210.520004,203.492447,26733300
2020-12-11,210.050003,213.320007,209.110001,213.259995,206.140961,30979400
2020-12-14,213.100006,216.210007,212.880005,214.199997,207.049591,28798400
2020-12-15,215.169998,215.419998,212.240005,214.130005,206.981934,27000600
2020-12-16,214.75,220.110001,214.720001,219.279999,211.960007,35023300
2020-12-17,219.869995,220.889999,217.919998,219.419998,212.095352,32515800
2020-12-18,218.589996,219.690002,216.020004,218.589996,211.29303,63354900
2020-12-21,217.550003,224.0,217.279999,222.589996,215.159531,37181900
2020-12-22,222.690002,225.630005,221.850006,223.940002,216.464462,22612200
2020-12-23,223.110001,223.559998,220.800003,221.020004,213.641922,18699600
2020-12-24,221.419998,223.610001,221.199997,222.75,215.314178,10550600
2020-12-28,224.449997,226.029999,223.020004,224.960007,217.450409,17933500
2020-12-29,226.309998,227.179993,223.580002,224.149994,216.667419,17403200
2020-12-30,225.229996,225.630005,221.470001,221.679993,214.279892,20272300
2020-12-31,221.699997,223.0,219.679993,222.419998,214.995178,20942100
2021-01-04,222.529999,223.0,214.809998,217.690002,210.423096,37130100
2021-01-05,217.259995,218.520004,215.699997,217.899994,210.626068,23823000
2021-01-06,212.169998,216.490005,211.940002,212.25,205.164688,35930700
2021-01-07,214.039993,219.339996,213.710007,218.289993,211.003052,27694500
2021-01-08,218.679993,220.580002,217.029999,219.619995,212.288696,22956200
2021-01-11,218.470001,218.910004,216.729996,217.490005,210.229767,23031300
2021-01-12,216.5,217.100006,213.320007,214.929993,207.755234,23249300
2021-01-13,214.020004,216.759995,213.929993,216.339996,209.118164,20087100
2021-01-14,215.910004,217.460007,212.740005,213.020004,205.908936,29480800
2021-01-15,213.520004,214.509995,212.029999,212.649994,205.551346,31746500
2021-01-19,213.75,216.979996,212.630005,216.440002,209.214828,30480900
2021-01-20,217.699997,225.789993,217.289993,224.339996,216.851105,37777300
2021-01-21,224.699997,226.300003,222.419998,224.970001,217.460068,30709400
2021-01-22,227.080002,230.070007,225.800003,225.949997,218.407379,30172700
2021-01-25,229.119995,229.779999,224.220001,229.529999,221.867828,33152100
2021-01-26,231.860001,234.179993,230.080002,232.330002,224.574402,49169600
2021-01-27,238.0,240.440002,230.139999,232.899994,225.125351,69870600
2021-01-28,235.610001,242.639999,235.089996,238.929993,230.954056,49111200
2021-01-29,235.990005,238.020004,231.350006,231.960007,224.216721,42503100
2021-02-01,235.059998,242.5,232.429993,239.649994,231.65004,33314200
2021-02-02,241.300003,242.309998,238.690002,239.509995,231.514679,25916300
2021-02-03,239.570007,245.089996,239.259995,243.0,234.888168,27158100
2021-02-04,242.660004,243.240005,240.369995,242.009995,233.931229,25296100
2021-02-05,242.229996,243.279999,240.419998,242.199997,234.114899,18054800
2021-02-08,243.149994,243.679993,240.809998,242.470001,234.375885,22211900
2021-02-09,241.869995,244.759995,241.380005,243.770004,235.632507,23565000
2021-02-10,245.0,245.919998,240.889999,242.820007,234.714203,22186700
2021-02-11,244.779999,245.149994,242.149994,244.490005,236.328445,15751100
2021-02-12,243.929993,245.300003,242.729996,244.990005,236.811752,16561100
2021-02-16,245.029999,246.130005,242.919998,243.699997,235.564835,26728500
2021-02-17,241.320007,244.309998,240.940002,244.199997,236.591782,21653500
2021-02-18,241.800003,243.929993,240.860001,243.789993,236.194565,16925600
2021-02-19,243.75,243.860001,240.179993,240.970001,233.462418,25262600
2021-02-22,237.419998,237.929993,232.399994,234.509995,227.203674,36446900
2021-02-23,230.330002,234.830002,228.729996,233.270004,226.002335,30228700
2021-02-24,230.009995,235.199997,229.0,234.550003,227.242447,26339700
2021-02-25,232.080002,234.589996,227.880005,228.990005,221.855667,39542200
2021-02-26,231.529999,235.369995,229.539993,232.380005,225.140076,37819200
2021-03-01,235.899994,237.470001,233.149994,236.940002,229.557999,25324000
2021-03-02,237.009995,237.300003,233.449997,233.869995,226.583618,22812500
2021-03-03,232.160004,233.580002,227.259995,227.559998,220.47023,34029500
2021-03-04,226.740005,232.490005,224.259995,226.729996,219.666107,44727800
2021-03-05,229.520004,233.270004,226.460007,231.600006,224.384338,41872800
2021-03-08,231.369995,233.369995,227.130005,227.389999,220.305527,35267400
2021-03-09,232.880005,235.380005,231.669998,233.779999,226.496414,33080500
2021-03-10,237.0,237.0,232.039993,232.419998,225.178802,29746800
2021-03-11,234.960007,239.169998,234.309998,237.130005,229.742096,29907600
2021-03-12,234.009995,235.820007,233.229996,235.75,228.40506,22653700
2021-03-15,234.960007,235.190002,231.809998,234.809998,227.494385,26034900
2021-03-16,236.279999,240.059998,235.940002,237.710007,230.304031,28092200
2021-03-17,236.149994,238.550003,233.229996,237.039993,229.654877,29562100
2021-03-18,232.559998,234.190002,230.330002,230.720001,223.531769,34833000
2021-03-19,231.020004,232.470001,229.350006,230.350006,223.173309,46430700
2021-03-22,230.270004,236.899994,230.139999,235.990005,228.637604,30127000
2021-03-23,237.490005,241.050003,237.070007,237.580002,230.178055,31638400
2021-03-24,237.850006,238.0,235.320007,235.460007,228.124115,25620100
2021-03-25,235.300003,236.940002,231.570007,232.339996,225.101318,34061900
2021-03-26,231.550003,236.710007,231.550003,236.479996,229.112335,25479900
2021-03-29,236.589996,236.800003,231.880005,235.240005,227.910965,25227500
2021-03-30,233.529999,233.850006,231.100006,231.850006,224.626587,24792000
2021-03-31,232.910004,239.100006,232.389999,235.770004,228.424454,43623500
2021-04-01,238.470001,242.839996,238.050003,242.350006,234.799438,30338000
2021-04-05,242.759995,249.960007,242.699997,249.070007,241.310089,36910600
2021-04-06,247.610001,249.399994,246.880005,247.860001,240.137772,22931900
2021-04-07,247.809998,250.929993,247.190002,249.899994,242.114197,22719800
2021-04-08,252.770004,254.139999,252.0,253.25,245.359833,23625200
2021-04-09,252.869995,255.990005,252.440002,255.850006,247.878815,24326800
2021-04-12,254.710007,257.670013,254.619995,255.910004,247.936966,27148700
2021-04-13,257.26001,259.190002,256.829987,258.48999,250.436584,23837500
2021-04-14,257.480011,258.829987,255.160004,255.589996,247.626938,23070900
2021-04-15,257.929993,259.929993,257.730011,259.5,251.4151,25627500
2021-04-16,259.470001,261.0,257.600006,260.73999,252.616501,24878600
2021-04-19,260.190002,261.480011,257.820007,258.73999,250.678818,23209300
2021-04-20,257.820007,260.200012,256.839996,258.26001,250.21373,19722900
2021-04-21,258.940002,260.679993,257.25,260.579987,252.461487,24030400
2021-04-22,260.209991,261.779999,255.639999,257.170013,249.157745,25606200
2021-04-23,257.880005,261.51001,257.269989,261.149994,253.013718,21462600
2021-04-26,261.660004,262.440002,260.170013,261.549988,253.401215,19763300
2021-04-27,261.579987,263.190002,260.119995,261.970001,253.808182,31014200
2021-04-28,256.079987,256.540009,252.949997,254.559998,246.629013,46903100
2021-04-29,255.460007,256.100006,249.0,252.509995,244.642899,40589000
2021-04-30,249.740005,253.080002,249.600006,252.179993,244.323166,30945100
2021-05-03,253.399994,254.350006,251.119995,251.860001,244.013168,19626600
2021-05-04,250.970001,251.210007,245.759995,247.789993,240.069962,32756100
2021-05-05,249.059998,249.5,245.820007,246.470001,238.791046,21901300
2021-05-06,246.449997,249.860001,244.690002,249.729996,241.949524,26491100
2021-05-07,252.149994,254.300003,251.169998,252.460007,244.594452,27032900
2021-05-10,250.869995,251.729996,247.119995,247.179993,239.478943,29299900
2021-05-11,244.550003,246.600006,242.570007,246.229996,238.558517,33641600
2021-05-12,242.169998,244.380005,238.070007,239.0,231.553787,36684400
2021-05-13,241.800003,245.600006,241.419998,243.029999,235.458267,29624300
2021-05-14,245.580002,249.179993,245.490005,248.149994,240.418747,23901100
2021-05-17,246.550003,246.589996,243.520004,245.179993,237.541245,24970200
2021-05-18,246.270004,246.410004,242.899994,243.080002,235.506668,20168000
2021-05-19,239.309998,243.229996,238.600006,243.119995,236.08931,25739800
2021-05-20,243.960007,247.949997,243.860001,246.479996,239.352188,21800700
2021-05-21,247.570007,248.330002,244.740005,245.169998,238.080048,21863100
2021-05-24,247.789993,251.160004,247.509995,250.779999,243.527832,21411500
2021-05-25,251.770004,252.75,250.820007,251.720001,244.440628,17704300
2021-05-26,251.429993,252.940002,250.75,251.490005,244.2173,17771600
2021-05-27,251.169998,251.479996,249.25,249.309998,242.100342,24426200
2021-05-28,251.0,252.080002,249.559998,249.679993,242.459641,18270200
2021-06-01,251.229996,251.289993,246.960007,247.399994,240.24556,23213300
2021-06-02,248.130005,249.270004,245.839996,247.300003,240.148468,19406700
2021-06-03,245.220001,246.339996,243.0,245.710007,238.604446,25307700
2021-06-04,247.759995,251.649994,247.509995,250.789993,243.537521,25281100
2021-06-07,249.979996,254.089996,249.809998,253.809998,246.4702,23079200
2021-06-08,255.160004,256.01001,252.509995,252.570007,245.266068,22455000
2021-06-09,253.809998,255.529999,253.210007,253.589996,246.256561,17937600
2021-06-10,254.289993,257.459991,253.669998,257.23999,249.80101,24563600
2021-06-11,257.98999,258.48999,256.609985,257.890015,250.432251,18999700
2021-06-14,257.899994,259.950012,256.799988,259.890015,252.374359,19150500
2021-06-15,259.769989,259.98999,257.679993,258.359985,250.888626,18038900
2021-06-16,259.399994,260.579987,254.419998,257.380005,249.936981,27220000
2021-06-17,256.070007,261.75,256.01001,260.899994,253.355179,27565500
2021-06-18,259.630005,262.299988,258.75,259.429993,251.927658,37202200
2021-06-21,259.820007,263.519989,257.920013,262.630005,255.035187,26696100
2021-06-22,262.720001,265.790009,262.399994,265.51001,257.831879,24694100
2021-06-23,265.98999,266.829987,264.429993,265.269989,257.598785,19518700
2021-06-24,266.160004,267.850006,265.470001,266.690002,258.977753,21446900
2021-06-25,266.230011,267.25,264.76001,265.019989,257.355988,25611100
2021-06-28,266.190002,268.899994,265.910004,268.720001,260.949036,19590000
2021-06-29,268.869995,271.649994,267.980011,271.399994,263.551544,19937800
2021-06-30,270.690002,271.359985,269.600006,270.899994,263.065979,21656500
2021-07-01,269.609985,271.839996,269.600006,271.600006,263.745758,16725300
2021-07-02,272.820007,278.0,272.5,277.649994,269.620758,26458000
2021-07-06,278.029999,279.369995,274.299988,277.660004,269.630463,31565600
2021-07-07,279.399994,280.690002,277.149994,279.929993,271.834808,23260000
2021-07-08,276.899994,278.730011,274.869995,277.420013,269.397522,24618600
2021-07-09,275.720001,278.049988,275.320007,277.940002,269.902344,23916700
2021-07-12,279.160004,279.769989,276.579987,277.320007,269.300323,18931700
2021-07-13,277.519989,282.850006,277.390015,280.980011,272.854523,26120100
2021-07-14,282.350006,283.660004,280.549988,282.51001,274.340302,23113700
2021-07-15,282.0,282.51001,279.829987,281.029999,272.903076,22604200
2021-07-16,282.070007,284.100006,279.459991,280.75,272.631165,26186800
2021-07-19,278.929993,280.369995,274.450012,277.01001,268.999329,32935600
2021-07-20,278.029999,280.970001,276.26001,279.320007,271.242493,26259700
2021-07-21,278.899994,281.519989,277.290009,281.399994,273.262299,24364300
2021-07-22,283.839996,286.420013,283.420013,286.140015,277.865295,23384100
2021-07-23,287.369995,289.98999,286.5,289.670013,281.293213,22768100
2021-07-26,289.0,289.690002,286.640015,289.049988,280.69104,23176100
2021-07-27,289.429993,289.579987,282.950012,286.540009,278.253693,33604100
2021-07-28,288.98999,290.149994,283.829987,286.220001,277.942963,33566900
2021-07-29,286.23999,288.619995,286.079987,286.5,278.214874,18168300
2021-07-30,285.170013,286.660004,283.910004,284.910004,276.670868,20944800
2021-08-02,286.359985,286.769989,283.73999,284.820007,276.583435,16267400
2021-08-03,285.420013,287.230011,284.0,287.119995,278.816956,17879000
2021-08-04,286.220001,287.589996,284.649994,286.51001,278.224609,16191300
2021-08-05,286.880005,289.630005,286.100006,289.519989,281.147522,13900200
2021-08-06,288.51001,289.5,287.619995,289.459991,281.089294,16589300
2021-08-09,289.75,291.549988,287.809998,288.329987,279.991882,16117600
2021-08-10,288.799988,289.25,285.200012,286.440002,278.156586,18616600
2021-08-11,287.209991,288.660004,285.859985,286.950012,278.651855,13955900
2021-08-12,286.630005,289.970001,286.339996,289.809998,281.429138,14561300
2021-08-13,289.480011,292.899994,289.299988,292.850006,284.381256,18249000
2021-08-16,293.190002,294.820007,290.019989,294.600006,286.080658,22507600
2021-08-17,292.390015,293.429993,291.079987,293.079987,284.604523,20075300
2021-08-18,292.040009,294.820007,290.269989,290.730011,282.863007,21813000
2021-08-19,288.690002,297.470001,288.640015,296.769989,288.739563,29850500
2021-08-20,299.720001,305.839996,298.059998,304.359985,296.124176,40817600
2021-08-23,303.25,305.399994,301.850006,304.649994,296.406311,22830200
2021-08-24,305.019989,305.649994,302.0,302.619995,294.431244,18175800
2021-08-25,304.299988,304.589996,300.420013,302.01001,293.837799,20006100
2021-08-26,300.98999,302.429993,298.950012,299.089996,290.996765,17666100
2021-08-27,298.98999,300.869995,296.829987,299.720001,291.609741,22605700
2021-08-30,301.119995,304.220001,301.059998,303.589996,295.375,16348100
2021-08-31,304.420013,304.5,301.5,301.880005,293.711273,26285300
2021-09-01,302.869995,305.190002,301.48999,301.829987,293.662659,18983800
2021-09-02,302.200012,303.359985,300.179993,301.149994,293.001038,16285600
2021-09-03,300.98999,302.600006,300.26001,301.140015,292.991394,14747900
2021-09-07,301.01001,301.089996,298.200012,300.179993,292.057312,17180400
2021-09-08,299.779999,300.609985,297.470001,300.209991,292.086487,15046800
2021-09-09,300.820007,302.140015,297.0,297.25,289.206604,19927000
2021-09-10,298.420013,299.920013,295.380005,295.709991,287.708191,19633400
2021-09-13,297.549988,298.540009,294.079987,296.98999,288.953613,23652900
2021-09-14,299.559998,301.390015,298.100006,299.790009,291.677856,21853400
2021-09-15,303.26001,305.320007,301.820007,304.820007,296.571716,28356300
2021-09-16,303.76001,305.309998,300.76001,305.220001,296.960907,19550800
2021-09-17,304.170013,304.5,299.529999,299.869995,291.755737,41372500
2021-09-20,296.329987,298.720001,289.519989,294.299988,286.336395,38278700
2021-09-21,295.690002,297.540009,294.070007,294.799988,286.822845,22364100
2021-09-22,296.730011,300.220001,294.51001,298.579987,290.50058,26626300
2021-09-23,298.850006,300.899994,297.529999,299.559998,291.454071,18604600
2021-09-24,298.230011,299.799988,296.929993,299.350006,291.249817,14999000
2021-09-27,296.140015,296.470001,292.940002,294.170013,286.20993,23571700
2021-09-28,289.799988,290.779999,282.75,283.519989,275.848145,43186200
2021-09-29,285.100006,286.769989,283.01001,284.0,276.315186,26353700
2021-09-30,285.709991,287.829987,281.619995,281.920013,274.291412,32343600
2021-10-01,282.119995,289.980011,281.290009,289.100006,281.2771,30086300
2021-10-04,287.399994,287.75,280.25,283.109985,275.449219,31350700
2021-10-05,284.049988,290.399994,284.049988,288.76001,280.946381,24993000
2021-10-06,285.779999,293.630005,285.51001,293.109985,285.178589,28002600
2021-10-07,295.179993,296.640015,293.920013,294.850006,286.871582,20430500
2021-10-08,296.220001,296.640015,293.76001,294.850006,286.871582,17685700
2021-10-11,292.920013,297.970001,292.75,294.230011,286.268311,19298600
2021-10-12,295.339996,295.440002,292.350006,292.880005,284.954803,17974100
2021-10-13,294.910004,297.279999,293.48999,296.309998,288.292084,23416300
2021-10-14,299.209991,303.269989,297.829987,302.75,294.5578,27262900
2021-10-15,302.339996,304.450012,300.519989,304.209991,295.978302,25384800
2021-10-18,303.570007,308.209991,302.690002,307.290009,298.974976,22729300
2021-10-19,308.350006,309.299988,307.220001,308.230011,299.889496,17682100
2021-10-20,309.209991,309.700012,306.109985,307.410004,299.091675,16537100
2021-10-21,307.170013,311.019989,306.359985,310.76001,302.351044,16918100
2021-10-22,310.399994,311.089996,307.799988,309.160004,300.794281,17449300
2021-10-25,309.359985,309.399994,306.459991,308.130005,299.792267,17554500
2021-10-26,311.0,312.399994,308.600006,310.109985,301.718567,28107300
2021-10-27,316.0,326.100006,316.0,323.170013,314.425171,52588700
2021-10-28,324.329987,324.869995,321.359985,324.350006,315.573273,26297900
2021-10-29,324.130005,332.0,323.899994,331.619995,322.646515,34766000
2021-11-01,331.359985,331.48999,326.369995,329.369995,320.457428,27073200
2021-11-02,330.309998,333.450012,330.0,333.130005,324.115692,26487100
2021-11-03,333.899994,334.899994,330.649994,334.0,324.962189,21500100
2021-11-04,332.890015,336.540009,329.51001,336.440002,327.336121,23992200
2021-11-05,338.51001,338.790009,334.420013,336.059998,326.966431,22570100
2021-11-08,337.299988,337.649994,334.440002,336.98999,327.871185,20897000
2021-11-09,337.109985,338.720001,334.529999,335.950012,326.859375,21307400
2021-11-10,334.570007,334.630005,329.920013,330.799988,321.848755,25500900
2021-11-11,331.25,333.769989,330.51001,332.429993,323.434631,16849800
2021-11-12,333.920013,337.230011,333.790009,336.720001,327.608582,23831000
2021-11-15,337.540009,337.880005,334.029999,336.070007,326.976135,16723000
2021-11-16,335.679993,340.670013,335.51001,339.51001,330.323029,20886800
2021-11-17,338.940002,342.190002,338.0,339.119995,330.547211,19053400
2021-11-18,338.179993,342.450012,337.119995,341.269989,332.642853,22463500
2021-11-19,342.640015,345.100006,342.200012,343.109985,334.436371,21963400
2021-11-22,344.619995,349.670013,339.549988,339.829987,331.239288,31031100
2021-11-23,337.049988,339.450012,333.559998,337.679993,329.143616,30427600
2021-11-24,336.279999,338.160004,333.910004,337.910004,329.367828,21661300
2021-11-26,334.350006,337.929993,328.119995,329.679993,321.345917,24217200
2021-11-29,334.940002,339.029999,334.73999,336.630005,328.120178,28563500
2021-11-30,335.320007,337.779999,328.98999,330.589996,322.23288,42885600
2021-12-01,335.130005,339.279999,329.390015,330.079987,321.735748,33337600
2021-12-02,330.299988,333.48999,327.799988,329.48999,321.160675,30766000
2021-12-03,331.98999,332.700012,318.029999,323.01001,314.844513,41779300
2021-12-06,323.950012,327.450012,319.230011,326.190002,317.944153,30032600
2021-12-07,331.640015,335.799988,330.100006,334.920013,326.4534,31021900
2021-12-08,335.309998,335.5,330.799988,334.970001,326.502167,24761000
2021-12-09,334.410004,336.48999,332.119995,333.100006,324.679413,22214200
2021-12-10,334.980011,343.0,334.790009,342.540009,333.880829,38095700
2021-12-13,340.679993,343.790009,339.079987,339.399994,330.82019,28899400
2021-12-14,333.220001,334.640015,324.109985,328.339996,320.039764,44438700
2021-12-15,328.609985,335.190002,324.5,334.649994,326.190216,35381100
2021-12-16,335.709991,336.76001,323.019989,324.899994,316.686615,35034800
2021-12-17,320.880005,324.920013,317.25,323.799988,315.614471,47750300
2021-12-20,320.049988,322.799988,317.570007,319.910004,311.822876,28326500
2021-12-21,323.290009,327.730011,319.799988,327.290009,319.016327,24740600
2021-12-22,328.299988,333.609985,325.75,333.200012,324.776886,24831500
2021-12-23,332.75,336.390015,332.730011,334.690002,326.229248,19617800
2021-12-27,335.459991,342.480011,335.429993,342.450012,333.79306,19947000
2021-12-28,343.149994,343.809998,340.320007,341.25,332.623352,15661500
2021-12-29,341.299988,344.299988,339.679993,341.950012,333.305695,15042000
2021-12-30,341.910004,343.130005,338.820007,339.320007,330.742188,15994500
2021-12-31,338.51001,339.359985,335.850006,336.320007,327.817993,18000800
2022-01-03,335.350006,338.0,329.779999,334.75,326.28775,28865100
2022-01-04,334.829987,335.200012,326.119995,329.01001,320.69281,32674300
2022-01-05,325.859985,326.070007,315.980011,316.380005,308.382111,40054300
2022-01-06,313.149994,318.700012,311.48999,313.880005,305.945282,39646100
2022-01-07,314.149994,316.5,310.089996,314.040009,306.101257,32720000
2022-01-10,309.48999,314.720001,304.690002,314.269989,306.325409,44289500
2022-01-11,313.380005,316.609985,309.890015,314.980011,307.017456,29386800
2022-01-12,319.670013,323.410004,317.079987,318.269989,310.224243,34372200
2022-01-13,320.470001,320.880005,304.0,304.799988,297.094818,45366000
2022-01-14,304.25,310.820007,303.75,310.200012,302.358368,39846400
2022-01-18,304.070007,309.799988,301.73999,302.649994,294.999146,42333200
2022-01-19,306.290009,313.910004,302.700012,303.329987,295.661987,45933900
2022-01-20,309.070007,311.649994,301.140015,301.600006,293.975769,35380700
2022-01-21,302.690002,304.109985,295.609985,296.029999,288.546509,57984400
2022-01-24,292.200012,297.109985,276.049988,296.369995,288.87793,85731500
2022-01-25,291.519989,294.98999,285.170013,288.48999,281.197113,72848600
2022-01-26,307.98999,308.5,293.029999,296.709991,289.20932,90428900
2022-01-27,302.660004,307.299988,297.929993,299.839996,292.260223,53481300
2022-01-28,300.230011,308.480011,294.450012,308.26001,300.467377,49743700
2022-01-31,308.950012,312.380005,306.369995,310.980011,303.118591,46444500
2022-02-01,310.410004,310.630005,305.130005,308.76001,300.954742,40950400
2022-02-02,309.630005,315.119995,308.880005,313.459991,305.535889,36636000
2022-02-03,309.48999,311.230011,299.959991,301.25,293.634552,43730000
2022-02-04,300.209991,308.799988,299.970001,305.940002,298.205994,35096500
2022-02-07,306.170013,307.839996,299.899994,300.950012,293.342133,28533300
2022-02-08,301.25,305.559998,299.950012,304.559998,296.860901,32421200
2022-02-09,309.869995,311.929993,307.390015,311.209991,303.342804,31284700
2022-02-10,304.040009,309.119995,300.700012,302.380005,294.735962,45386200
2022-02-11,303.190002,304.290009,294.220001,295.040009,287.581573,39175600
2022-02-14,293.769989,296.76001,291.350006,295.0,287.542572,36359500
2022-02-15,300.01001,300.799988,297.019989,300.470001,292.874298,27058300
2022-02-16,298.369995,300.869995,293.679993,299.5,292.53244,29982100
2022-02-17,296.359985,296.799988,290.0,290.730011,283.966492,32461600
2022-02-18,293.049988,293.859985,286.309998,287.929993,281.231598,34264000
2022-02-22,285.0,291.540009,284.5,287.720001,281.026489,41736100
2022-02-23,290.179993,291.700012,280.100006,280.269989,273.749786,37811200
